stimulusWord,theCondition,corrResp,stimulusWord_2,theCondition_2,corrResp_2,Conditions_1.thisRepN,Conditions_1.thisTrialN,Conditions_1.thisN,Conditions_1.thisIndex,Conditions_2.thisRepN,Conditions_2.thisTrialN,Conditions_2.thisN,Conditions_2.thisIndex,Instruction_image.started,Instruction_image.stopped,Begin_task.keys,Begin_task.rt,Begin_task.started,Begin_task.stopped,Warning_signal_1.started,Warning_signal_1.stopped,The_word_1.started,The_word_1.stopped,Response_1.keys,Response_1.rt,Response_1.started,Response_1.stopped,Warning_signal_2.started,Warning_signal_2.stopped,The_word_2.started,The_word_2.stopped,Response_2.keys,Response_2.rt,Response_2.started,Response_2.stopped,The_end_text.started,The_end_text.stopped,End_task.keys,End_task.rt,End_task.started,End_task.stopped,participant,session,date,expName,psychopyVersion,frameRate,
BONE,word,left,,,,0,9,9,2,,,,,,,,,,,98.02971141197486,99.03502645500703,99.021872746991,None,left,0.600821123982314,99.021872746991,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
PLANT,word,left,,,,0,10,10,1,,,,,,,,,,,99.64278468000703,100.63890663697384,100.61668822297361,None,left,0.5390146129648201,100.61668822297361,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
NURSE,word,left,,,,0,11,11,3,,,,,,,,,,,101.17773783701705,102.1737458059797,102.1617442429997,None,left,0.5590183970052749,102.1617442429997,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
FRIEND,word,left,,,,0,12,12,7,,,,,,,,,,,102.74341951298993,103.73916831996758,103.72643467900343,None,left,0.4720802789670415,103.72643467900343,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
TRFIC,nonword,right,,,,0,13,13,17,,,,,,,,,,,104.23240192898083,105.23946404497838,105.22588715300662,None,right,0.4496484430273995,105.22588715300662,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
CAFE,word,left,,,,0,14,14,5,,,,,,,,,,,105.7003470659838,106.69367921701632,106.68400726397522,None,left,0.5215817259741016,106.68400726397522,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
POKV,nonword,right,,,,0,15,15,10,,,,,,,,,,,107.22176185401622,108.22893495101016,108.21775565599091,None,right,0.43665970797883347,108.21775565599091,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
GIRL,word,left,,,,0,16,16,0,,,,,,,,,,,108.67134741996415,109.67860992299393,109.6535130069824,None,left,0.4359154389821924,109.6535130069824,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
HOME,word,left,,,,0,17,17,9,,,,,,,,,,,110.11699958296958,111.11322221800219,111.10164010000881,None,left,0.49080831999890506,111.10164010000881,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
CAFO,nonword,right,,,,0,18,18,16,,,,,,,,,,,111.60887671197997,112.60561189800501,112.59349187201587,None,right,0.7158379630418494,112.59349187201587,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
BOAT,word,left,,,,0,19,19,8,,,,,,,,,,,113.32641737401718,114.32067945197923,114.30999253399204,None,left,0.6284525220398791,114.30999253399204,None,,,,,,,,,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,DATA TEXT,word,left,,,,,0,0,0,6,,,,,,,,,,,,,,,114.9837970539811,115.98979508999037,115.96348018496064,None,left,0.7369123789831065,115.96348018496064,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,DRIN GOLF,nonword,right,,,,,0,1,1,15,,,,,,,,,,,,,,,116.71527701296145,117.71753710199846,117.70348585798638,None,right,0.7067191370297223,117.70348585798638,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,BOAT SEAT,word,left,,,,,0,2,2,8,,,,,,,,,,,,,,,118.43434159096796,119.43790651101153,119.41102781600785,None,left,0.807139370997902,119.41102781600785,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,GIRL CURL,word,left,,,,,0,3,3,0,,,,,,,,,,,,,,,120.24335315497592,121.25080214597983,121.25080214597983,None,right,0.7261935830465518,121.25080214597983,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,AREA CANDLE,word,left,,,,,0,4,4,3,,,,,,,,,,,,,,,122.00086558697512,123.00096569798188,122.98688153096009,None,left,1.0290137130068615,122.98688153096009,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,PYSK STAR,nonword,right,,,,,0,5,5,14,,,,,,,,,,,,,,,124.03780598798767,125.05046930001117,125.02325313398615,None,right,0.6417107809684239,125.02325313398615,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,HOLE BALL,word,left,,,,,0,6,6,7,,,,,,,,,,,,,,,125.68938318401342,126.68471572297858,126.671906322008,None,left,0.678914453019388,126.671906322008,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,HOME DECOR,word,left,,,,,0,7,7,9,,,,,,,,,,,,,,,127.37163206900004,128.37250766297802,128.34632222901564,None,right,0.7664399500354193,128.34632222901564,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,DUST GLIR,nonword,right,,,,,0,8,8,16,,,,,,,,,,,,,,,129.13803390000248,130.13914528000169,130.1146067410009,None,right,1.159146647027228,130.1146067410009,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,DANCE CAFO,nonword,right,,,,,0,9,9,17,,,,,,,,,,,,,,,131.29784981696866,132.30056693701772,132.30056693701772,None,right,0.7909918130026199,132.30056693701772,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,SEAT FOOD,word,left,,,,,0,10,10,4,,,,,,,,,,,,,,,133.11520032800036,134.10809304000577,134.0979044159758,None,left,0.6717374320141971,134.0979044159758,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,KAFF DRINK,nonword,right,,,,,0,11,11,12,,,,,,,,,,,,,,,134.78454004699597,135.80088807200082,135.78348748001736,None,right,0.6451367400004528,135.78348748001736,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,CAFE SHOP,word,left,,,,,0,12,12,5,,,,,,,,,,,,,,,136.45539357699454,137.45772961899638,137.43349359801505,None,left,0.6289626579964533,137.43349359801505,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,SHOW STRI ,nonword,right,,,,,0,13,13,13,,,,,,,,,,,,,,,138.09394253697246,139.10186622996116,139.08780007297173,None,right,0.6737465389887802,139.08780007297173,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,TRFI OCEAN,nonword,right,,,,,0,14,14,19,,,,,,,,,,,,,,,139.7834882629686,140.78880639898125,140.7655158439884,None,right,0.6750348880304955,140.7655158439884,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,POKV GAME,nonword,right,,,,,0,15,15,10,,,,,,,,,,,,,,,141.45765607297653,142.46738363901386,142.4393700279761,None,right,0.6731509819510393,142.4393700279761,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,BONE CELL,word,left,,,,,0,16,16,2,,,,,,,,,,,,,,,143.13219423301052,144.13755176699487,144.11233140097465,None,left,0.7209883219911717,144.11233140097465,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,PLANT TREE,word,left,,,,,0,17,17,1,,,,,,,,,,,,,,,144.84992385201622,145.854551566008,145.8305594039848,None,left,0.9247724440065213,145.8305594039848,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,MOVIE TETRE,nonword,right,,,,,0,18,18,18,,,,,,,,,,,,,,,146.7787842109683,147.7766067199991,147.76689557096688,None,right,0.8743563200114295,147.76689557096688,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,NIGHT WORF,nonword,right,,,,,0,19,19,11,,,,,,,,,,,,,,,148.66016232798574,149.66041829501046,149.64861813001335,None,right,0.7986322899814695,149.64861813001335,None,,,,,,,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.47215163399233,None,space,4.548661298002116,150.47215163399233,None,1,001,2021_Dec_01_1455,Project_RL,2021.2.3,None,
