stimulusWord,theCondition,corrResp,stimulusWord_2,theCondition_2,corrResp_2,Conditions_1.thisRepN,Conditions_1.thisTrialN,Conditions_1.thisN,Conditions_1.thisIndex,Conditions_2.thisRepN,Conditions_2.thisTrialN,Conditions_2.thisN,Conditions_2.thisIndex,Instruction_image.started,Instruction_image.stopped,Begin_task.keys,Begin_task.rt,Begin_task.started,Begin_task.stopped,Warning_signal_1.started,Warning_signal_1.stopped,The_word_1.started,The_word_1.stopped,Response_1.keys,Response_1.rt,Response_1.started,Response_1.stopped,Warning_signal_2.started,Warning_signal_2.stopped,The_word_2.started,The_word_2.stopped,Response_2.keys,Response_2.rt,Response_2.started,Response_2.stopped,The_end_text.started,The_end_text.stopped,End_task.keys,End_task.rt,End_task.started,End_task.stopped,participant,session,date,expName,psychopyVersion,frameRate,
FRIND,nonword,right,,,,0,9,9,19,,,,,,,,,,,85.65832595899701,86.67173277097754,86.65837660297984,None,left,0.4252464570454322,86.65837660297984,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
GIRL,word,left,,,,0,10,10,0,,,,,,,,,,,87.10720135900192,88.11054429796059,88.10034466296202,None,left,0.48842515802243724,88.10034466296202,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
POKV,nonword,right,,,,0,11,11,10,,,,,,,,,,,88.60590581200086,89.60991492698668,89.599417883961,None,right,0.4041666960110888,89.599417883961,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
CAFO,nonword,right,,,,0,12,12,16,,,,,,,,,,,90.01997650496196,91.02651395497378,91.0169090309646,None,right,0.5076740849763155,91.0169090309646,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
DATA,word,left,,,,0,13,13,6,,,,,,,,,,,91.55083233496407,92.56266944197705,92.55123806797201,None,left,0.5023467920254916,92.55123806797201,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
STRI,nonword,right,,,,0,14,14,13,,,,,,,,,,,93.06706902600126,94.07814744400093,94.06813827599399,None,right,0.4954409239580855,94.06813827599399,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
GLIR,nonword,right,,,,0,15,15,18,,,,,,,,,,,94.58315880800365,95.6038026830065,95.6038026830065,None,right,0.5256516090012155,95.6038026830065,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
TRFIC,nonword,right,,,,0,16,16,17,,,,,,,,,,,96.14884200098459,97.15688966895686,97.14476242195815,None,right,0.44676509499549866,97.14476242195815,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
PLANT,word,left,,,,0,17,17,1,,,,,,,,,,,97.61876649595797,98.62927109398879,98.61867282900494,None,left,0.5377625609980896,98.61867282900494,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
BONE,word,left,,,,0,18,18,2,,,,,,,,,,,99.17416861996753,100.18874888896244,100.17462403699756,None,left,0.5167403320083395,100.17462403699756,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
FRIEND,word,left,,,,0,19,19,7,,,,,,,,,,,100.71652135398472,101.72446417395258,101.7119605729822,None,left,0.4642265439615585,101.7119605729822,None,,,,,,,,,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,DANCE CAFO,nonword,right,,,,,0,0,0,17,,,,,,,,,,,,,,,102.21757712896215,103.22432093700627,103.2127595829661,None,right,0.7426248129922897,103.2127595829661,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,DRIN GOLF,nonword,right,,,,,0,1,1,15,,,,,,,,,,,,,,,103.97730727796443,104.98644768696977,104.97469980595633,None,left,0.9495998849743046,104.97469980595633,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,KAFF DRINK,nonword,right,,,,,0,2,2,12,,,,,,,,,,,,,,,105.95375488698483,106.96442081197165,106.95377885899507,None,right,0.9793098400114104,106.95377885899507,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,NIGHT WORF,nonword,right,,,,,0,3,3,11,,,,,,,,,,,,,,,107.96020993898856,108.96265123900957,108.95152202196186,None,right,1.2674975979607552,108.95152202196186,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,AREA CANDLE,word,left,,,,,0,4,4,3,,,,,,,,,,,,,,,110.25772823399166,111.2628518739948,111.25124017498456,None,left,1.6017096639843658,111.25124017498456,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,DUST GLIR,nonword,right,,,,,0,5,5,16,,,,,,,,,,,,,,,112.87596911896253,113.89019102900056,113.87544687098125,None,right,0.789409366028849,113.87544687098125,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,SEAT FOOD,word,left,,,,,0,6,6,4,,,,,,,,,,,,,,,114.68853176000994,115.72021922597196,115.70276334095979,None,left,0.7280960169737227,115.70276334095979,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,PLANT TREE,word,left,,,,,0,7,7,1,,,,,,,,,,,,,,,116.45750730996951,117.4730053669773,117.44447204197058,None,left,0.8013667099876329,117.44447204197058,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,CAFE SHOP,word,left,,,,,0,8,8,5,,,,,,,,,,,,,,,118.2693502609618,119.28118087397888,119.2700351550011,None,left,0.6956376490416005,119.2700351550011,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,TRFI OCEAN,nonword,right,,,,,0,9,9,19,,,,,,,,,,,,,,,119.9914571219706,121.00914408697281,120.99595921696164,None,right,0.611707482021302,120.99595921696164,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,BONE CELL,word,left,,,,,0,10,10,2,,,,,,,,,,,,,,,121.62985196395312,122.63680986798136,122.62335308495676,None,right,0.7835542079992592,122.62335308495676,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,SHOW STRI ,nonword,right,,,,,0,11,11,13,,,,,,,,,,,,,,,123.42354449996492,124.42773290595505,124.41763134597568,None,right,1.1699450919986703,124.41763134597568,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,HOLE BALL,word,left,,,,,0,12,12,7,,,,,,,,,,,,,,,125.60997599799884,126.6152007689816,126.6152007689816,None,left,0.9964031769777648,126.6152007689816,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,DATA TEXT,word,left,,,,,0,13,13,6,,,,,,,,,,,,,,,127.63695103896316,128.65557727200212,128.64216045598732,None,left,0.6973089160164818,128.64216045598732,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,PYSK STAR,nonword,right,,,,,0,14,14,14,,,,,,,,,,,,,,,129.36302726797294,130.3865885330015,130.3865885330015,None,right,0.6546063519781455,130.3865885330015,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,GIRL CURL,word,left,,,,,0,15,15,0,,,,,,,,,,,,,,,131.0688516299706,132.08774762699613,132.06995178596117,None,left,0.8333742180257104,132.06995178596117,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,HOME DECOR,word,left,,,,,0,16,16,9,,,,,,,,,,,,,,,132.92359431198565,133.9386467319564,133.92594830796588,None,left,0.7264409670024179,133.92594830796588,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,MOVIE TETRE,nonword,right,,,,,0,17,17,18,,,,,,,,,,,,,,,134.68622280895943,135.69186245900346,135.66312525700778,None,left,0.6462497789761983,135.66312525700778,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,POKV GAME,nonword,right,,,,,0,18,18,10,,,,,,,,,,,,,,,136.3360026239534,137.35302408901043,137.35302408901043,None,right,0.6222724789986387,137.35302408901043,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,BOAT SEAT,word,left,,,,,0,19,19,8,,,,,,,,,,,,,,,138.00208941398887,139.01368111599004,139.0022723529837,None,left,0.5739186370046809,139.0022723529837,None,,,,,,,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.58973871398484,None,space,5.467390634992626,139.58973871398484,None,2,001,2021_Dec_01_1459,Project_RL,2021.2.3,123.99855202078399,
