stimulusWord,theCondition,corrResp,stimulusWord_2,theCondition_2,corrResp_2,Conditions_1.thisRepN,Conditions_1.thisTrialN,Conditions_1.thisN,Conditions_1.thisIndex,Conditions_2.thisRepN,Conditions_2.thisTrialN,Conditions_2.thisN,Conditions_2.thisIndex,Instruction_image.started,Instruction_image.stopped,Begin_task.keys,Begin_task.rt,Begin_task.started,Begin_task.stopped,Warning_signal_1.started,Warning_signal_1.stopped,The_word_1.started,The_word_1.stopped,Response_1.keys,Response_1.rt,Response_1.started,Response_1.stopped,Warning_signal_2.started,Warning_signal_2.stopped,The_word_2.started,The_word_2.stopped,Response_2.keys,Response_2.rt,Response_2.started,Response_2.stopped,The_end_text.started,The_end_text.stopped,End_task.keys,End_task.rt,End_task.started,End_task.stopped,participant,session,date,expName,psychopyVersion,frameRate,
XLFE,nonword,right,,,,0,12,12,11,,,,,,,,,,,94.84156073600752,95.8706334370072,95.8530492039863,None,right,0.43231502396520227,95.8530492039863,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
PYSK,nonword,right,,,,0,13,13,14,,,,,,,,,,,96.30390296899714,97.33708560297964,97.31933474401012,None,right,0.4919836510089226,97.31933474401012,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
CAFE,word,left,,,,0,14,14,5,,,,,,,,,,,97.84417582099559,98.85442915698513,98.84292639303021,None,left,0.6325770710245706,98.84292639303021,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
DRIN,nonword,right,,,,0,15,15,15,,,,,,,,,,,99.50315231701825,100.51078979898011,100.5009414969827,None,right,0.6155482500325888,100.5009414969827,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
PLANT,word,left,,,,0,16,16,1,,,,,,,,,,,101.13524506700924,102.14408588898368,102.13390922598774,None,left,0.49635361798573285,102.13390922598774,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
GIRL,word,left,,,,0,17,17,0,,,,,,,,,,,102.64458199002547,103.6553345490247,103.64268982497742,None,left,0.5034818699932657,103.64268982497742,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
FRIEND,word,left,,,,0,18,18,7,,,,,,,,,,,104.16058898501797,105.17399696703069,105.16270079399692,None,left,0.475588594970759,105.16270079399692,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
FRIND,nonword,right,,,,0,19,19,19,,,,,,,,,,,105.65898880100576,106.67040127899963,106.67040127899963,None,right,0.6017925309715793,106.67040127899963,None,,,,,,,,,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,AREA CANDLE,word,left,,,,,0,0,0,3,,,,,,,,,,,,,,,107.30468576197745,108.30746124498546,108.29590823600302,None,right,0.800228683045134,108.29590823600302,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,DUST GLIR,nonword,right,,,,,0,1,1,16,,,,,,,,,,,,,,,109.12187035800889,110.13930532499216,110.12530271301512,None,right,1.4857257200055756,110.12530271301512,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,DRIN GOLF,nonword,right,,,,,0,2,2,15,,,,,,,,,,,,,,,111.6331364630023,112.64147923601558,112.62928937497782,None,right,0.7677269249688834,112.62928937497782,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,KAFF DRINK,nonword,right,,,,,0,3,3,12,,,,,,,,,,,,,,,113.41243063902948,114.42445010697702,114.41349419299513,None,left,0.8735099980258383,114.41349419299513,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,DATA TEXT,word,left,,,,,0,4,4,6,,,,,,,,,,,,,,,115.30199603101937,116.309385836008,116.29811199801043,None,left,0.9207107580150478,116.29811199801043,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,SHOW STRI ,nonword,right,,,,,0,5,5,13,,,,,,,,,,,,,,,117.24364640901331,118.25985821097856,118.23426828702213,None,right,0.6324724860023707,118.23426828702213,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,CAFE SHOP,word,left,,,,,0,6,6,5,,,,,,,,,,,,,,,118.88517522299662,119.89771314902464,119.88688558602007,None,left,0.6459091340075247,119.88688558602007,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,SEAT FOOD,word,left,,,,,0,7,7,4,,,,,,,,,,,,,,,120.55140397098148,121.5583645440056,121.54732778400648,None,left,0.6954551490489393,121.54732778400648,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,PLANT TREE,word,left,,,,,0,8,8,1,,,,,,,,,,,,,,,122.25892175902845,123.27541584603023,123.26272636500653,None,left,0.7378911040141247,123.26272636500653,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,BONE CELL,word,left,,,,,0,9,9,2,,,,,,,,,,,,,,,124.03064956801245,125.04601842397824,125.02048899099464,None,left,0.6212332019931637,125.02048899099464,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,NIGHT WORF,nonword,right,,,,,0,10,10,11,,,,,,,,,,,,,,,125.65769248601282,126.66550925001502,126.66550925001502,None,left,0.6731051140232012,126.66550925001502,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,HOME DECOR,word,left,,,,,0,11,11,9,,,,,,,,,,,,,,,127.35862555599306,128.38608874299098,128.35919002298033,None,right,0.8373199740308337,128.35919002298033,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,POKV GAME,nonword,right,,,,,0,12,12,10,,,,,,,,,,,,,,,129.22480810398702,130.24034927599132,130.2287113450002,None,right,0.6507532249670476,130.2287113450002,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,PYSK STAR,nonword,right,,,,,0,13,13,14,,,,,,,,,,,,,,,130.91119195800275,131.91798976197606,131.9050596440211,None,right,0.5652699160273187,131.9050596440211,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,TRFI OCEAN,nonword,right,,,,,0,14,14,19,,,,,,,,,,,,,,,132.49489445402287,133.4992480549845,133.4992480549845,None,right,0.5021888560149819,133.4992480549845,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,HOLE BALL,word,left,,,,,0,15,15,7,,,,,,,,,,,,,,,134.0190411679796,135.02620801201556,135.01458203903167,None,left,0.5757166339899413,135.01458203903167,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,MOVIE TETRE,nonword,right,,,,,0,16,16,18,,,,,,,,,,,,,,,135.6147593850037,136.623756667017,136.6117698600283,None,left,0.48150283796712756,136.6117698600283,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,GIRL CURL,word,left,,,,,0,17,17,0,,,,,,,,,,,,,,,137.11173260502983,138.12502941401908,138.1105517320102,None,right,0.6216092850081623,138.1105517320102,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,BOAT SEAT,word,left,,,,,0,18,18,8,,,,,,,,,,,,,,,138.75879790697945,139.77041697897948,139.75704121100716,None,left,0.6471659099915996,139.75704121100716,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,DANCE CAFO,nonword,right,,,,,0,19,19,17,,,,,,,,,,,,,,,140.4206838720129,141.45321101299487,141.43545683199773,None,right,0.6477949760155752,141.43545683199773,None,,,,,,,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.10326388600515,None,space,3.278696076013148,142.10326388600515,None,3,001,2021_Dec_01_1502,Project_RL,2021.2.3,None,
